Query ID,Node Type,Filters,Execution Time
1560,Bitmap Heap Scan,"(b,12000),(a,11)",0.512
1561,Bitmap Heap Scan,"(b,12100),(a,11)",0.518
1562,Bitmap Heap Scan,"(b,12200),(a,11)",0.532
1563,Bitmap Heap Scan,"(b,12300),(a,11)",0.525
1564,Bitmap Heap Scan,"(b,12400),(a,11)",0.58
1565,Bitmap Heap Scan,"(b,12500),(a,11)",0.546
1566,Bitmap Heap Scan,"(b,12600),(a,11)",0.518
1567,Bitmap Heap Scan,"(b,12700),(a,11)",0.519
1568,Bitmap Heap Scan,"(b,12800),(a,11)",0.526
1569,Bitmap Heap Scan,"(b,12900),(a,11)",0.518
1570,Bitmap Heap Scan,"(b,13000),(a,11)",0.522
1571,Bitmap Heap Scan,"(b,13100),(a,11)",0.544
1572,Bitmap Heap Scan,"(b,13200),(a,11)",0.54
1573,Bitmap Heap Scan,"(b,13300),(a,11)",0.517
1574,Bitmap Heap Scan,"(b,13400),(a,11)",0.516
1575,Bitmap Heap Scan,"(b,13500),(a,11)",0.521
1576,Bitmap Heap Scan,"(b,13600),(a,11)",0.53
1577,Bitmap Heap Scan,"(b,13700),(a,11)",0.565
1578,Bitmap Heap Scan,"(b,13800),(a,11)",0.561
1579,Bitmap Heap Scan,"(b,13900),(a,11)",0.528
1580,Bitmap Heap Scan,"(b,14000),(a,11)",0.518
1581,Bitmap Heap Scan,"(b,14100),(a,11)",0.516
1582,Bitmap Heap Scan,"(b,14200),(a,11)",0.515
1583,Bitmap Heap Scan,"(b,14300),(a,11)",0.513
1584,Bitmap Heap Scan,"(b,14400),(a,11)",0.516
1585,Bitmap Heap Scan,"(b,100),(a,12)",2.984
1586,Bitmap Heap Scan,"(b,200),(a,12)",1.069
1587,Bitmap Heap Scan,"(b,300),(a,12)",1.06
1588,Bitmap Heap Scan,"(b,400),(a,12)",1.013
1589,Bitmap Heap Scan,"(b,500),(a,12)",1.005
1590,Bitmap Heap Scan,"(b,600),(a,12)",0.997
1591,Bitmap Heap Scan,"(b,700),(a,12)",1.038
1592,Bitmap Heap Scan,"(b,800),(a,12)",1.039
1593,Bitmap Heap Scan,"(b,900),(a,12)",1.013
1594,Bitmap Heap Scan,"(b,1000),(a,12)",1.165
1595,Bitmap Heap Scan,"(b,1100),(a,12)",1.077
1596,Bitmap Heap Scan,"(b,1200),(a,12)",1.03
1597,Bitmap Heap Scan,"(b,1300),(a,12)",1.086
1598,Bitmap Heap Scan,"(b,1400),(a,12)",1.092
1599,Bitmap Heap Scan,"(b,1500),(a,12)",1.016
1600,Bitmap Heap Scan,"(b,1600),(a,12)",1.028
1601,Bitmap Heap Scan,"(b,1700),(a,12)",0.983
1602,Bitmap Heap Scan,"(b,1800),(a,12)",1.0
1603,Bitmap Heap Scan,"(b,1900),(a,12)",1.01
1604,Bitmap Heap Scan,"(b,2000),(a,12)",0.999
1605,Bitmap Heap Scan,"(b,2100),(a,12)",0.991
1606,Bitmap Heap Scan,"(b,2200),(a,12)",0.997
1607,Bitmap Heap Scan,"(b,2300),(a,12)",0.997
1608,Bitmap Heap Scan,"(b,2400),(a,12)",1.026
1609,Bitmap Heap Scan,"(b,2500),(a,12)",1.066
1610,Bitmap Heap Scan,"(b,2600),(a,12)",1.022
1611,Bitmap Heap Scan,"(b,2700),(a,12)",1.094
1612,Bitmap Heap Scan,"(b,2800),(a,12)",1.022
1613,Bitmap Heap Scan,"(b,2900),(a,12)",1.017
1614,Bitmap Heap Scan,"(b,3000),(a,12)",0.989
1615,Bitmap Heap Scan,"(b,3100),(a,12)",1.024
1616,Bitmap Heap Scan,"(b,3200),(a,12)",1.005
1617,Bitmap Heap Scan,"(b,3300),(a,12)",0.996
1618,Bitmap Heap Scan,"(b,3400),(a,12)",0.988
1619,Bitmap Heap Scan,"(b,3500),(a,12)",0.985
1620,Bitmap Heap Scan,"(b,3600),(a,12)",0.992
1621,Bitmap Heap Scan,"(b,3700),(a,12)",0.984
1622,Bitmap Heap Scan,"(b,3800),(a,12)",1.016
1623,Bitmap Heap Scan,"(b,3900),(a,12)",1.042
1624,Bitmap Heap Scan,"(b,4000),(a,12)",1.423
1625,Bitmap Heap Scan,"(b,4100),(a,12)",1.176
1626,Bitmap Heap Scan,"(b,4200),(a,12)",1.081
1627,Bitmap Heap Scan,"(b,4300),(a,12)",1.073
1628,Bitmap Heap Scan,"(b,4400),(a,12)",1.0
1629,Bitmap Heap Scan,"(b,4500),(a,12)",1.042
1630,Bitmap Heap Scan,"(b,4600),(a,12)",1.038
1631,Bitmap Heap Scan,"(b,4700),(a,12)",1.02
1632,Bitmap Heap Scan,"(b,4800),(a,12)",1.016
1633,Bitmap Heap Scan,"(b,4900),(a,12)",1.044
1634,Bitmap Heap Scan,"(b,5000),(a,12)",1.024
1635,Bitmap Heap Scan,"(b,5100),(a,12)",1.051
1636,Bitmap Heap Scan,"(b,5200),(a,12)",1.019
1637,Bitmap Heap Scan,"(b,5300),(a,12)",1.191
1638,Bitmap Heap Scan,"(b,5400),(a,12)",1.489
1639,Bitmap Heap Scan,"(b,5500),(a,12)",1.43
1640,Bitmap Heap Scan,"(b,5600),(a,12)",1.139
1641,Bitmap Heap Scan,"(b,5700),(a,12)",1.188
1642,Bitmap Heap Scan,"(b,5800),(a,12)",1.098
1643,Bitmap Heap Scan,"(b,5900),(a,12)",1.05
1644,Bitmap Heap Scan,"(b,6000),(a,12)",1.005
1645,Bitmap Heap Scan,"(b,6100),(a,12)",1.041
1646,Bitmap Heap Scan,"(b,6200),(a,12)",1.068
1647,Bitmap Heap Scan,"(b,6300),(a,12)",1.088
1648,Bitmap Heap Scan,"(b,6400),(a,12)",1.043
1649,Bitmap Heap Scan,"(b,6500),(a,12)",1.023
1650,Bitmap Heap Scan,"(b,6600),(a,12)",1.208
1651,Bitmap Heap Scan,"(b,6700),(a,12)",1.223
1652,Bitmap Heap Scan,"(b,6800),(a,12)",1.031
1653,Bitmap Heap Scan,"(b,6900),(a,12)",0.997
1654,Bitmap Heap Scan,"(b,7000),(a,12)",0.998
1655,Bitmap Heap Scan,"(b,7100),(a,12)",1.018
1656,Bitmap Heap Scan,"(b,7200),(a,12)",0.99
1657,Bitmap Heap Scan,"(b,7300),(a,12)",1.009
1658,Bitmap Heap Scan,"(b,7400),(a,12)",1.111
1659,Bitmap Heap Scan,"(b,7500),(a,12)",1.097
1660,Bitmap Heap Scan,"(b,7600),(a,12)",1.095
1661,Bitmap Heap Scan,"(b,7700),(a,12)",1.049
1662,Bitmap Heap Scan,"(b,7800),(a,12)",1.038
1663,Bitmap Heap Scan,"(b,7900),(a,12)",1.011
1664,Bitmap Heap Scan,"(b,8000),(a,12)",1.002
1665,Bitmap Heap Scan,"(b,8100),(a,12)",1.045
1666,Bitmap Heap Scan,"(b,8200),(a,12)",1.118
1667,Bitmap Heap Scan,"(b,8300),(a,12)",1.059
1668,Bitmap Heap Scan,"(b,8400),(a,12)",1.01
1669,Bitmap Heap Scan,"(b,8500),(a,12)",1.023
1670,Bitmap Heap Scan,"(b,8600),(a,12)",1.014
1671,Bitmap Heap Scan,"(b,8700),(a,12)",0.992
1672,Bitmap Heap Scan,"(b,8800),(a,12)",1.009
1673,Bitmap Heap Scan,"(b,8900),(a,12)",1.033
1674,Bitmap Heap Scan,"(b,9000),(a,12)",1.063
1675,Bitmap Heap Scan,"(b,9100),(a,12)",0.994
1676,Bitmap Heap Scan,"(b,9200),(a,12)",1.02
1677,Bitmap Heap Scan,"(b,9300),(a,12)",1.012
1678,Bitmap Heap Scan,"(b,9400),(a,12)",1.016
1679,Bitmap Heap Scan,"(b,9500),(a,12)",0.993
1680,Bitmap Heap Scan,"(b,9600),(a,12)",1.018
1681,Bitmap Heap Scan,"(b,9700),(a,12)",1.055
1682,Bitmap Heap Scan,"(b,9800),(a,12)",1.015
1683,Bitmap Heap Scan,"(b,9900),(a,12)",0.99
1684,Bitmap Heap Scan,"(b,10000),(a,12)",0.995
1685,Bitmap Heap Scan,"(b,10100),(a,12)",0.991
1686,Bitmap Heap Scan,"(b,10200),(a,12)",0.993
1687,Bitmap Heap Scan,"(b,10300),(a,12)",0.997
1688,Bitmap Heap Scan,"(b,10400),(a,12)",1.003
1689,Bitmap Heap Scan,"(b,10500),(a,12)",0.985
1690,Bitmap Heap Scan,"(b,10600),(a,12)",1.01
1691,Bitmap Heap Scan,"(b,10700),(a,12)",0.996
1692,Bitmap Heap Scan,"(b,10800),(a,12)",1.015
1693,Bitmap Heap Scan,"(b,10900),(a,12)",1.019
1694,Bitmap Heap Scan,"(b,11000),(a,12)",0.992
1695,Bitmap Heap Scan,"(b,11100),(a,12)",0.99
1696,Bitmap Heap Scan,"(b,11200),(a,12)",0.998
1697,Bitmap Heap Scan,"(b,11300),(a,12)",1.03
1698,Bitmap Heap Scan,"(b,11400),(a,12)",0.993
1699,Bitmap Heap Scan,"(b,11500),(a,12)",0.984
1700,Bitmap Heap Scan,"(b,11600),(a,12)",0.983
1701,Bitmap Heap Scan,"(b,11700),(a,12)",1.014
1702,Bitmap Heap Scan,"(b,11800),(a,12)",0.997
1703,Bitmap Heap Scan,"(b,11900),(a,12)",0.99
1704,Bitmap Heap Scan,"(b,12000),(a,12)",1.006
1705,Bitmap Heap Scan,"(b,12100),(a,12)",1.021
1706,Bitmap Heap Scan,"(b,12200),(a,12)",1.004
1707,Bitmap Heap Scan,"(b,12300),(a,12)",0.995
1708,Bitmap Heap Scan,"(b,12400),(a,12)",0.994
1709,Bitmap Heap Scan,"(b,12500),(a,12)",0.993
1710,Bitmap Heap Scan,"(b,12600),(a,12)",0.988
1711,Bitmap Heap Scan,"(b,12700),(a,12)",0.98
1712,Bitmap Heap Scan,"(b,12800),(a,12)",0.978
1713,Bitmap Heap Scan,"(b,12900),(a,12)",0.974
1714,Bitmap Heap Scan,"(b,13000),(a,12)",0.975
1715,Bitmap Heap Scan,"(b,13100),(a,12)",0.982
1716,Bitmap Heap Scan,"(b,13200),(a,12)",0.978
1717,Bitmap Heap Scan,"(b,13300),(a,12)",0.976
1718,Bitmap Heap Scan,"(b,13400),(a,12)",1.005
1719,Bitmap Heap Scan,"(b,13500),(a,12)",0.976
1720,Bitmap Heap Scan,"(b,13600),(a,12)",0.972
1721,Bitmap Heap Scan,"(b,13700),(a,12)",0.982
1722,Bitmap Heap Scan,"(b,13800),(a,12)",0.984
1723,Bitmap Heap Scan,"(b,13900),(a,12)",1.005
1724,Bitmap Heap Scan,"(b,14000),(a,12)",0.988
1725,Bitmap Heap Scan,"(b,14100),(a,12)",0.976
1726,Bitmap Heap Scan,"(b,14200),(a,12)",0.991
1727,Bitmap Heap Scan,"(b,14300),(a,12)",0.979
1728,Bitmap Heap Scan,"(b,14400),(a,12)",0.978
1729,Bitmap Heap Scan,"(b,100),(a,13)",3.042
1730,Bitmap Heap Scan,"(b,200),(a,13)",1.774
1731,Bitmap Heap Scan,"(b,300),(a,13)",1.715
1732,Bitmap Heap Scan,"(b,400),(a,13)",1.712
1733,Bitmap Heap Scan,"(b,500),(a,13)",1.704
1734,Bitmap Heap Scan,"(b,600),(a,13)",1.71
1735,Bitmap Heap Scan,"(b,700),(a,13)",1.697
1736,Bitmap Heap Scan,"(b,800),(a,13)",1.696
1737,Bitmap Heap Scan,"(b,900),(a,13)",1.704
1738,Bitmap Heap Scan,"(b,1000),(a,13)",1.725
1739,Bitmap Heap Scan,"(b,1100),(a,13)",1.695
1740,Bitmap Heap Scan,"(b,1200),(a,13)",1.703
1741,Bitmap Heap Scan,"(b,1300),(a,13)",1.696
1742,Bitmap Heap Scan,"(b,1400),(a,13)",1.695
1743,Bitmap Heap Scan,"(b,1500),(a,13)",1.699
1744,Bitmap Heap Scan,"(b,1600),(a,13)",1.693
1745,Bitmap Heap Scan,"(b,1700),(a,13)",1.688
1746,Bitmap Heap Scan,"(b,1800),(a,13)",1.699
1747,Bitmap Heap Scan,"(b,1900),(a,13)",1.689
1748,Bitmap Heap Scan,"(b,2000),(a,13)",1.69
1749,Bitmap Heap Scan,"(b,2100),(a,13)",1.701
1750,Bitmap Heap Scan,"(b,2200),(a,13)",1.717
1751,Bitmap Heap Scan,"(b,2300),(a,13)",1.702
1752,Bitmap Heap Scan,"(b,2400),(a,13)",1.689
1753,Bitmap Heap Scan,"(b,2500),(a,13)",1.691
1754,Bitmap Heap Scan,"(b,2600),(a,13)",1.697
1755,Bitmap Heap Scan,"(b,2700),(a,13)",1.684
1756,Bitmap Heap Scan,"(b,2800),(a,13)",1.693
1757,Bitmap Heap Scan,"(b,2900),(a,13)",1.73
1758,Bitmap Heap Scan,"(b,3000),(a,13)",1.719
1759,Bitmap Heap Scan,"(b,3100),(a,13)",1.719
1760,Bitmap Heap Scan,"(b,3200),(a,13)",1.728
1761,Bitmap Heap Scan,"(b,3300),(a,13)",1.715
1762,Bitmap Heap Scan,"(b,3400),(a,13)",1.712
1763,Bitmap Heap Scan,"(b,3500),(a,13)",1.725
1764,Bitmap Heap Scan,"(b,3600),(a,13)",1.714
1765,Bitmap Heap Scan,"(b,3700),(a,13)",1.73
1766,Bitmap Heap Scan,"(b,3800),(a,13)",1.734
1767,Bitmap Heap Scan,"(b,3900),(a,13)",1.757
1768,Bitmap Heap Scan,"(b,4000),(a,13)",1.741
1769,Bitmap Heap Scan,"(b,4100),(a,13)",1.733
1770,Bitmap Heap Scan,"(b,4200),(a,13)",1.728
1771,Bitmap Heap Scan,"(b,4300),(a,13)",1.732
1772,Bitmap Heap Scan,"(b,4400),(a,13)",1.733
1773,Bitmap Heap Scan,"(b,4500),(a,13)",1.733
1774,Bitmap Heap Scan,"(b,4600),(a,13)",1.734
1775,Bitmap Heap Scan,"(b,4700),(a,13)",1.741
1776,Bitmap Heap Scan,"(b,4800),(a,13)",1.731
1777,Bitmap Heap Scan,"(b,4900),(a,13)",1.726
1778,Bitmap Heap Scan,"(b,5000),(a,13)",1.741
1779,Bitmap Heap Scan,"(b,5100),(a,13)",1.756
1780,Bitmap Heap Scan,"(b,5200),(a,13)",1.733
1781,Bitmap Heap Scan,"(b,5300),(a,13)",1.77
1782,Bitmap Heap Scan,"(b,5400),(a,13)",1.791
1783,Bitmap Heap Scan,"(b,5500),(a,13)",1.78
1784,Bitmap Heap Scan,"(b,5600),(a,13)",1.776
1785,Bitmap Heap Scan,"(b,5700),(a,13)",1.792
1786,Bitmap Heap Scan,"(b,5800),(a,13)",1.779
1787,Bitmap Heap Scan,"(b,5900),(a,13)",1.774
1788,Bitmap Heap Scan,"(b,6000),(a,13)",1.791
1789,Bitmap Heap Scan,"(b,6100),(a,13)",1.784
1790,Bitmap Heap Scan,"(b,6200),(a,13)",1.792
1791,Bitmap Heap Scan,"(b,6300),(a,13)",1.778
1792,Bitmap Heap Scan,"(b,6400),(a,13)",1.775
1793,Bitmap Heap Scan,"(b,6500),(a,13)",1.78
1794,Bitmap Heap Scan,"(b,6600),(a,13)",1.789
1795,Bitmap Heap Scan,"(b,6700),(a,13)",1.873
1796,Bitmap Heap Scan,"(b,6800),(a,13)",1.844
1797,Bitmap Heap Scan,"(b,6900),(a,13)",1.769
1798,Bitmap Heap Scan,"(b,7000),(a,13)",1.774
1799,Bitmap Heap Scan,"(b,7100),(a,13)",1.777
1800,Bitmap Heap Scan,"(b,7200),(a,13)",1.777
1801,Bitmap Heap Scan,"(b,7300),(a,13)",1.779
1802,Bitmap Heap Scan,"(b,7400),(a,13)",1.775
1803,Bitmap Heap Scan,"(b,7500),(a,13)",1.779
1804,Bitmap Heap Scan,"(b,7600),(a,13)",1.777
1805,Bitmap Heap Scan,"(b,7700),(a,13)",1.775
1806,Bitmap Heap Scan,"(b,7800),(a,13)",1.776
1807,Bitmap Heap Scan,"(b,7900),(a,13)",1.797
1808,Bitmap Heap Scan,"(b,8000),(a,13)",1.778
1809,Bitmap Heap Scan,"(b,8100),(a,13)",1.895
1810,Bitmap Heap Scan,"(b,8200),(a,13)",1.797
1811,Bitmap Heap Scan,"(b,8300),(a,13)",1.731
1812,Bitmap Heap Scan,"(b,8400),(a,13)",1.731
1813,Bitmap Heap Scan,"(b,8500),(a,13)",1.732
1814,Bitmap Heap Scan,"(b,8600),(a,13)",1.739
1815,Bitmap Heap Scan,"(b,8700),(a,13)",1.735
1816,Bitmap Heap Scan,"(b,8800),(a,13)",1.733
1817,Bitmap Heap Scan,"(b,8900),(a,13)",1.746
1818,Bitmap Heap Scan,"(b,9000),(a,13)",1.735
1819,Bitmap Heap Scan,"(b,9100),(a,13)",1.729
1820,Bitmap Heap Scan,"(b,9200),(a,13)",1.743
1821,Bitmap Heap Scan,"(b,9300),(a,13)",1.757
1822,Bitmap Heap Scan,"(b,9400),(a,13)",1.738
1823,Bitmap Heap Scan,"(b,9500),(a,13)",1.752
1824,Bitmap Heap Scan,"(b,9600),(a,13)",1.73
1825,Bitmap Heap Scan,"(b,9700),(a,13)",1.689
1826,Bitmap Heap Scan,"(b,9800),(a,13)",1.684
1827,Bitmap Heap Scan,"(b,9900),(a,13)",1.694
1828,Bitmap Heap Scan,"(b,10000),(a,13)",1.685
1829,Bitmap Heap Scan,"(b,10100),(a,13)",1.701
1830,Bitmap Heap Scan,"(b,10200),(a,13)",1.712
1831,Bitmap Heap Scan,"(b,10300),(a,13)",1.697
1832,Bitmap Heap Scan,"(b,10400),(a,13)",1.69
1833,Bitmap Heap Scan,"(b,10500),(a,13)",1.69
1834,Bitmap Heap Scan,"(b,10600),(a,13)",1.699
1835,Bitmap Heap Scan,"(b,10700),(a,13)",1.688
1836,Bitmap Heap Scan,"(b,10800),(a,13)",1.7
1837,Bitmap Heap Scan,"(b,10900),(a,13)",1.686
1838,Bitmap Heap Scan,"(b,11000),(a,13)",1.713
1839,Bitmap Heap Scan,"(b,11100),(a,13)",1.721
1840,Bitmap Heap Scan,"(b,11200),(a,13)",1.688
1841,Bitmap Heap Scan,"(b,11300),(a,13)",1.69
1842,Bitmap Heap Scan,"(b,11400),(a,13)",1.687
1843,Bitmap Heap Scan,"(b,11500),(a,13)",1.686
1844,Bitmap Heap Scan,"(b,11600),(a,13)",1.685
1845,Bitmap Heap Scan,"(b,11700),(a,13)",1.685
1846,Bitmap Heap Scan,"(b,11800),(a,13)",1.689
1847,Bitmap Heap Scan,"(b,11900),(a,13)",1.688
1848,Bitmap Heap Scan,"(b,12000),(a,13)",1.697
1849,Bitmap Heap Scan,"(b,12100),(a,13)",1.687
1850,Bitmap Heap Scan,"(b,12200),(a,13)",1.687
1851,Bitmap Heap Scan,"(b,12300),(a,13)",1.686
1852,Bitmap Heap Scan,"(b,12400),(a,13)",1.689
1853,Bitmap Heap Scan,"(b,12500),(a,13)",1.709
1854,Bitmap Heap Scan,"(b,12600),(a,13)",1.688
1855,Bitmap Heap Scan,"(b,12700),(a,13)",1.685
1856,Bitmap Heap Scan,"(b,12800),(a,13)",1.687
1857,Bitmap Heap Scan,"(b,12900),(a,13)",1.683
1858,Bitmap Heap Scan,"(b,13000),(a,13)",1.685
1859,Bitmap Heap Scan,"(b,13100),(a,13)",1.685
1860,Bitmap Heap Scan,"(b,13200),(a,13)",1.698
1861,Bitmap Heap Scan,"(b,13300),(a,13)",1.688
1862,Bitmap Heap Scan,"(b,13400),(a,13)",1.691
1863,Bitmap Heap Scan,"(b,13500),(a,13)",1.724
1864,Bitmap Heap Scan,"(b,13600),(a,13)",1.716
1865,Bitmap Heap Scan,"(b,13700),(a,13)",1.715
1866,Bitmap Heap Scan,"(b,13800),(a,13)",1.715
1867,Bitmap Heap Scan,"(b,13900),(a,13)",1.722
1868,Bitmap Heap Scan,"(b,14000),(a,13)",1.861
1869,Bitmap Heap Scan,"(b,14100),(a,13)",1.715
1870,Bitmap Heap Scan,"(b,14200),(a,13)",1.694
1871,Bitmap Heap Scan,"(b,14300),(a,13)",1.685
1872,Bitmap Heap Scan,"(b,14400),(a,13)",1.685
1873,Bitmap Heap Scan,"(b,100),(a,14)",4.604
1874,Bitmap Heap Scan,"(b,200),(a,14)",2.556
1875,Bitmap Heap Scan,"(b,300),(a,14)",2.551
1876,Bitmap Heap Scan,"(b,400),(a,14)",2.543
1877,Bitmap Heap Scan,"(b,500),(a,14)",2.528
1878,Bitmap Heap Scan,"(b,600),(a,14)",2.533
1879,Bitmap Heap Scan,"(b,700),(a,14)",2.528
1880,Bitmap Heap Scan,"(b,800),(a,14)",2.575
1881,Bitmap Heap Scan,"(b,900),(a,14)",2.568
1882,Bitmap Heap Scan,"(b,1000),(a,14)",2.567
1883,Bitmap Heap Scan,"(b,1100),(a,14)",2.57
1884,Bitmap Heap Scan,"(b,1200),(a,14)",2.611
1885,Bitmap Heap Scan,"(b,1300),(a,14)",2.572
1886,Bitmap Heap Scan,"(b,1400),(a,14)",2.567
1887,Bitmap Heap Scan,"(b,1500),(a,14)",4.046
1888,Bitmap Heap Scan,"(b,1600),(a,14)",3.176
1889,Bitmap Heap Scan,"(b,1700),(a,14)",3.081
1890,Bitmap Heap Scan,"(b,1800),(a,14)",2.963
1891,Bitmap Heap Scan,"(b,1900),(a,14)",3.172
1892,Bitmap Heap Scan,"(b,2000),(a,14)",3.681
1893,Bitmap Heap Scan,"(b,2100),(a,14)",2.67
1894,Bitmap Heap Scan,"(b,2200),(a,14)",3.151
1895,Bitmap Heap Scan,"(b,2300),(a,14)",3.488
1896,Bitmap Heap Scan,"(b,2400),(a,14)",2.936
1897,Bitmap Heap Scan,"(b,2500),(a,14)",3.523
1898,Bitmap Heap Scan,"(b,2600),(a,14)",2.675
1899,Bitmap Heap Scan,"(b,2700),(a,14)",2.638
1900,Bitmap Heap Scan,"(b,2800),(a,14)",2.805
1901,Bitmap Heap Scan,"(b,2900),(a,14)",2.597
1902,Bitmap Heap Scan,"(b,3000),(a,14)",2.659
1903,Bitmap Heap Scan,"(b,3100),(a,14)",2.584
1904,Bitmap Heap Scan,"(b,3200),(a,14)",3.194
1905,Bitmap Heap Scan,"(b,3300),(a,14)",3.522
1906,Bitmap Heap Scan,"(b,3400),(a,14)",2.902
1907,Bitmap Heap Scan,"(b,3500),(a,14)",3.623
1908,Bitmap Heap Scan,"(b,3600),(a,14)",2.992
1909,Bitmap Heap Scan,"(b,3700),(a,14)",3.365
1910,Bitmap Heap Scan,"(b,3800),(a,14)",3.275
1911,Bitmap Heap Scan,"(b,3900),(a,14)",3.344
1912,Bitmap Heap Scan,"(b,4000),(a,14)",3.224
1913,Bitmap Heap Scan,"(b,4100),(a,14)",3.393
1914,Bitmap Heap Scan,"(b,4200),(a,14)",2.822
1915,Bitmap Heap Scan,"(b,4300),(a,14)",3.175
1916,Bitmap Heap Scan,"(b,4400),(a,14)",2.964
1917,Bitmap Heap Scan,"(b,4500),(a,14)",3.03
1918,Bitmap Heap Scan,"(b,4600),(a,14)",3.237
1919,Bitmap Heap Scan,"(b,4700),(a,14)",3.251
1920,Bitmap Heap Scan,"(b,4800),(a,14)",2.839
1921,Bitmap Heap Scan,"(b,4900),(a,14)",3.191
1922,Bitmap Heap Scan,"(b,5000),(a,14)",3.344
1923,Bitmap Heap Scan,"(b,5100),(a,14)",3.252
1924,Bitmap Heap Scan,"(b,5200),(a,14)",3.214
1925,Bitmap Heap Scan,"(b,5300),(a,14)",3.362
1926,Bitmap Heap Scan,"(b,5400),(a,14)",3.474
1927,Bitmap Heap Scan,"(b,5500),(a,14)",2.779
1928,Bitmap Heap Scan,"(b,5600),(a,14)",2.76
1929,Bitmap Heap Scan,"(b,5700),(a,14)",3.212
1930,Bitmap Heap Scan,"(b,5800),(a,14)",3.057
1931,Bitmap Heap Scan,"(b,5900),(a,14)",3.061
1932,Bitmap Heap Scan,"(b,6000),(a,14)",3.09
1933,Bitmap Heap Scan,"(b,6100),(a,14)",2.673
1934,Bitmap Heap Scan,"(b,6200),(a,14)",3.597
1935,Bitmap Heap Scan,"(b,6300),(a,14)",3.432
1936,Bitmap Heap Scan,"(b,6400),(a,14)",2.637
1937,Bitmap Heap Scan,"(b,6500),(a,14)",3.006
1938,Bitmap Heap Scan,"(b,6600),(a,14)",3.524
1939,Bitmap Heap Scan,"(b,6700),(a,14)",3.131
1940,Bitmap Heap Scan,"(b,6800),(a,14)",2.72
1941,Bitmap Heap Scan,"(b,6900),(a,14)",2.783
1942,Bitmap Heap Scan,"(b,7000),(a,14)",3.422
1943,Bitmap Heap Scan,"(b,7100),(a,14)",2.855
1944,Bitmap Heap Scan,"(b,7200),(a,14)",3.303
1945,Bitmap Heap Scan,"(b,7300),(a,14)",2.735
1946,Bitmap Heap Scan,"(b,7400),(a,14)",2.577
1947,Bitmap Heap Scan,"(b,7500),(a,14)",2.861
1948,Bitmap Heap Scan,"(b,7600),(a,14)",2.733
1949,Bitmap Heap Scan,"(b,7700),(a,14)",3.228
1950,Bitmap Heap Scan,"(b,7800),(a,14)",2.625
1951,Bitmap Heap Scan,"(b,7900),(a,14)",2.593
1952,Bitmap Heap Scan,"(b,8000),(a,14)",2.885
1953,Bitmap Heap Scan,"(b,8100),(a,14)",3.451
1954,Bitmap Heap Scan,"(b,8200),(a,14)",2.939
1955,Bitmap Heap Scan,"(b,8300),(a,14)",3.137
1956,Bitmap Heap Scan,"(b,8400),(a,14)",3.189
1957,Bitmap Heap Scan,"(b,8500),(a,14)",3.362
1958,Bitmap Heap Scan,"(b,8600),(a,14)",3.07
1959,Bitmap Heap Scan,"(b,8700),(a,14)",2.942
1960,Bitmap Heap Scan,"(b,8800),(a,14)",2.861
1961,Bitmap Heap Scan,"(b,8900),(a,14)",2.906
1962,Bitmap Heap Scan,"(b,9000),(a,14)",2.951
1963,Bitmap Heap Scan,"(b,9100),(a,14)",3.637
1964,Bitmap Heap Scan,"(b,9200),(a,14)",3.861
1965,Bitmap Heap Scan,"(b,9300),(a,14)",3.452
1966,Bitmap Heap Scan,"(b,9400),(a,14)",3.39
1967,Bitmap Heap Scan,"(b,9500),(a,14)",2.682
1968,Bitmap Heap Scan,"(b,9600),(a,14)",3.026
1969,Bitmap Heap Scan,"(b,9700),(a,14)",3.591
1970,Bitmap Heap Scan,"(b,9800),(a,14)",3.576
1971,Bitmap Heap Scan,"(b,9900),(a,14)",3.556
1972,Bitmap Heap Scan,"(b,10000),(a,14)",3.508
1973,Bitmap Heap Scan,"(b,10100),(a,14)",3.887
1974,Bitmap Heap Scan,"(b,10200),(a,14)",3.89
1975,Bitmap Heap Scan,"(b,10300),(a,14)",3.393
1976,Bitmap Heap Scan,"(b,10400),(a,14)",2.844
1977,Bitmap Heap Scan,"(b,10500),(a,14)",3.758
1978,Bitmap Heap Scan,"(b,10600),(a,14)",5.477
1979,Bitmap Heap Scan,"(b,10700),(a,14)",4.492
1980,Bitmap Heap Scan,"(b,10800),(a,14)",3.966
1981,Bitmap Heap Scan,"(b,10900),(a,14)",3.624
1982,Bitmap Heap Scan,"(b,11000),(a,14)",3.696
1983,Bitmap Heap Scan,"(b,11100),(a,14)",3.017
1984,Bitmap Heap Scan,"(b,11200),(a,14)",2.687
1985,Bitmap Heap Scan,"(b,11300),(a,14)",3.27
1986,Bitmap Heap Scan,"(b,11400),(a,14)",3.417
1987,Bitmap Heap Scan,"(b,11500),(a,14)",2.728
1988,Bitmap Heap Scan,"(b,11600),(a,14)",2.762
1989,Bitmap Heap Scan,"(b,11700),(a,14)",2.74
1990,Bitmap Heap Scan,"(b,11800),(a,14)",2.927
1991,Bitmap Heap Scan,"(b,11900),(a,14)",3.395
1992,Bitmap Heap Scan,"(b,12000),(a,14)",3.182
1993,Bitmap Heap Scan,"(b,12100),(a,14)",3.133
1994,Bitmap Heap Scan,"(b,12200),(a,14)",2.652
1995,Bitmap Heap Scan,"(b,12300),(a,14)",2.628
1996,Bitmap Heap Scan,"(b,12400),(a,14)",2.582
